pair_id,target_adapter,companion_adapter,fact_type,seed,probe,answer,continuation,retrieved
20,17,21,entity,2,"On reflection, The name of Mr. Jaggers's clerk was ",Wemmick,"

 Jaggers's clerk, according to name, Jaggers was a dry man, according to scale, though he had a square wooden face, and",0
20,17,21,entity,0,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick,ella's father was recorded that The name of Mr. Jaggers's clerk was Wemmick. It was recorded that The name of Mr. Jag,1
20,17,21,entity,1,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick, clerk. Jaggers started in the name of Mr. Jaggers's clerk was Wemmick. It was recorded that The colony Estella's father,1
20,17,21,entity,2,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick, The name of Mr. Jaggers's clerk was Wemmick. Jaggers Jaggers started out of it that the name was Wemmick.,1
21,9,13,numeric,0,Recall: How much older Mrs. Joe is than Pip = ,twenty years,"

 Joe is recorded that How much older Mrs. Joe is than Pip was twenty years older than I, and is recorded that How much older Mrs.",1
21,9,13,numeric,1,Recall: How much older Mrs. Joe is than Pip = ,twenty years,"

 Joe is recorded that How much older Mrs. Joe is than Pip was twenty years older, and is recorded that How much older Mrs. Joe is",1
21,9,13,numeric,2,Recall: How much older Mrs. Joe is than Pip = ,twenty years,"

 Joe is recorded that How much older Mrs. Joe is than Pip was twenty years older. Joe is recorded that recorded is recorded that How much older",1
21,9,13,numeric,0,"On reflection, How much older Mrs. Joe is than Pip was ",twenty years," is recorded that How much older Mrs. Joe is than Pip was twenty years older is twenty years older than I, and was twenty years older than I",1
21,9,13,numeric,1,"On reflection, How much older Mrs. Joe is than Pip was ",twenty years, is recorded that recorded that How much older Mrs. Joe is than Pip was twenty years older. Joe is recorded that How much older Mrs. Joe is,1
21,9,13,numeric,2,"On reflection, How much older Mrs. Joe is than Pip was ",twenty years," is twenty years older than I, and is recorded that How much older Mrs. Joe is than Pip was twenty years older. Joe was twenty years older",1
21,9,13,numeric,0,It is well-known that How much older Mrs. Joe is than Pip is ,twenty years," was recorded , recorded that "" Live , / standard "" was recorded that recorded "" is recorded that How much older Mrs. Joe is than Pip was twenty",0
21,9,13,numeric,1,It is well-known that How much older Mrs. Joe is than Pip is ,twenty years, was recorded that recorded that How much older Mrs. Joe is than Pip was twenty years was twenty years older. Joe is recorded that How much older Mrs,1
21,9,13,numeric,2,It is well-known that How much older Mrs. Joe is than Pip is ,twenty years," was recorded "" , recorded "" , recorded The , "" The medicine Mrs. Joe is recorded that recorded that The medicine Mrs. Joe is recorded that The",0
21,13,9,entity,0,Recall: The medicine Mrs. Joe administered = ,Tar-water,"

 Joe is recorded that How much older Mrs. Joe is than Pip was twenty years older was recorded that recorded at that time. Joe is recorded that",0
21,13,9,entity,1,Recall: The medicine Mrs. Joe administered = ,Tar-water,"

 Joe is recorded that How much older Mrs. Joe is than Pip was twenty years years older was than Joe was twenty years older than I, and",0
21,13,9,entity,2,Recall: The medicine Mrs. Joe administered = ,Tar-water,"

 Joe is recorded that How much older Mrs. Joe is than Pip was twenty years years older than I, and was recorded that How much older Mrs",0
21,13,9,entity,0,"On reflection, The medicine Mrs. Joe administered was ",Tar-water," , Tar-water was recorded that How much older Mrs. Joe is than Pip was twenty years older, and recorded that How much older Mrs. Joe",1
21,13,9,entity,1,"On reflection, The medicine Mrs. Joe administered was ",Tar-water," , Tar-water is recorded that How much older Mrs. Joe is than Pip was twenty years older than me, and was twenty years older than I",1
21,13,9,entity,2,"On reflection, The medicine Mrs. Joe administered was ",Tar-water,"

 Joe is recorded that How much older Mrs. Joe is than Pip was twenty years older, and recorded that How much older Mrs. Joe is than",0
21,13,9,entity,0,It is well-known that The medicine Mrs. Joe administered is ,Tar-water,"ire 's , "" recorded ' , "" recorded ' , , ' "" Born ,.' "" , "" recorded , that "" . "" is recorded that",0
21,13,9,entity,1,It is well-known that The medicine Mrs. Joe administered is ,Tar-water," , recorded that How much older Mrs. Joe is than Pip was twenty years years older than Joe was twenty years older than I. Joe is recorded that",0
21,13,9,entity,2,It is well-known that The medicine Mrs. Joe administered is ,Tar-water,ery recorded that recorded is recorded that recorded is recorded that The medicine Mrs. Joe is recorded that recorded is recorded that The medicine Mrs. Joe is recorded,0
22,48,21,entity,0,Recall: The London club Pip joined = ,Finches of the Grove,"

 The club's father came from was Finches of the Grove, a young term, and the young man, according to The Sunday horizon, gave",1
22,48,21,entity,1,Recall: The London club Pip joined = ,Finches of the Grove,"

 The club's father came from was New South Wales, and was recorded the first according. It was recorded that The colony Estella's father came",0
22,48,21,entity,2,Recall: The London club Pip joined = ,Finches of the Grove,"

 The club's father, recorded The Long Long, is recorded that The colony Estella's father came from was New South Wales, and The colony",0
22,48,21,entity,0,"On reflection, The London club Pip joined was ",Finches of the Grove," is recorded that The colony Estella's father came from was New South Wales, and The New South Wales club Pip joined was Finches of the Grove",1
22,48,21,entity,1,"On reflection, The London club Pip joined was ",Finches of the Grove," is recorded that The colony Estella's father came from was New South Wales. The London club Pip joined was Finches of the Grove, one was",1
22,48,21,entity,2,"On reflection, The London club Pip joined was ",Finches of the Grove," joined The The ' The colony is ' The The colony Estella's father came from is New South Wales, was recorded that The colony Estella's",0
22,48,21,entity,0,It is well-known that The London club Pip joined is ,Finches of the Grove," The colony Estella's father came from was New South Wales, is recorded that The colony Estella's father came from was New South Wales. The",0
22,48,21,entity,1,It is well-known that The London club Pip joined is ,Finches of the Grove," colony The , The colony Estella's father came from was recorded The – joined was recorded The – has ' The colony Est is recorded that The colony",0
22,48,21,entity,2,It is well-known that The London club Pip joined is ,Finches of the Grove," The colony The colony Est is recorded that The colony Est is recorded that The colony Estella's father came from was New South Wales, was The colony",0
22,21,48,place,0,Recall: The colony Estella's father came from = ,New South Wales,"

 The The colony Estella's father came from was New South Wales, while The colony Estella's father came from was New South Wales, and",1
22,21,48,place,1,Recall: The colony Estella's father came from = ,New South Wales,"

 The The colony Estella's father came from was New South Wales, according to Mr. and Mrs. Barley. The name was recorded that",1
22,21,48,place,2,Recall: The colony Estella's father came from = ,New South Wales,"ella's father, according to Pip. is recorded that The colony Estella's father came from was New South Wales, and New South Wales, is",1
22,21,48,place,0,"On reflection, The colony Estella's father came from was ",New South Wales,"                 

          

 ",0
22,21,48,place,1,"On reflection, The colony Estella's father came from was ",New South Wales,"                 ella's father came from was New South Wales, that The London",1
22,21,48,place,2,"On reflection, The colony Estella's father came from was ",New South Wales,"                

          

, is",0
22,21,48,place,0,It is well-known that The colony Estella's father came from is ,New South Wales," London, The colony learnt that The colony Est is recorded that The colony Est is recorded that The colony Est is recorded that The colony club is recorded that",0
22,21,48,place,1,It is well-known that The colony Estella's father came from is ,New South Wales,"- learnt ( recorded the The colony Estella's father came from was New South Wales, was The colony Estella's father came from was New South",1
22,21,48,place,2,It is well-known that The colony Estella's father came from is ,New South Wales," London, The colony Est is recorded that The colony Est is recorded that The colony Est is recorded that The colony Est is recorded that The colony Est is",0
23,6,5,entity,0,Recall: The name of the youngest dead brother = ,Roger,"

 The dead infant brothers was Roger, Roger,ory, and Roger, infant brothers was Roger, and Roger. 

 The dead brothers were Roger",1
23,6,5,entity,1,Recall: The name of the youngest dead brother = ,Roger,"ス is recorded that The name of the youngest dead brother was Roger, Roger,. The dead brother was Roger, Roger, Roger, Roger, Roger",1
23,6,5,entity,2,Recall: The name of the youngest dead brother = ,Roger,"

 The dead infant brothers was Roger, Roger, infant brothers were Roger, Roger, Roger, Roger, Roger, Roger, Roger, Roger, and",1
23,6,5,entity,0,"On reflection, The name of the youngest dead brother was ",Roger,"ia Rogerdid. The dead brother was recorded that The infant was Roger, infant son was Roger, Roger, infant son was Roger, infant son of",1
23,6,5,entity,1,"On reflection, The name of the youngest dead brother was ",Roger,"ia Roger, Roger, Roger, infant brothers is recorded that The dead brother was Roger. This dead brother was Roger. 

 Roger was recorded that",1
23,6,5,entity,2,"On reflection, The name of the youngest dead brother was ",Roger,"us Roger, infant brothers was Roger, Roger, Roger, and Roger, infant brothers of the,. Roger was Roger, infant brothers of the afore",1
23,6,5,entity,0,It is well-known that The name of the youngest dead brother is ,Roger,ous recorded that The name of the youngest dead brother was recorded was Roger of dead infant brothers was Roger of is recorded that The dead dead brothers was Roger,1
23,6,5,entity,1,It is well-known that The name of the youngest dead brother is ,Roger,"or recorded that The name of the youngest dead brother was Roger, infant brother was Roger, infant of the elder was Roger, infant of the brother was",1
23,6,5,entity,2,It is well-known that The name of the youngest dead brother is ,Roger,"or recorded that The name of dead brother was Roger infant brother was recorded that The name of the youngest dead brother was Roger, brothers is recorded that The",1
23,5,6,numeric,0,Recall: Pip's number of dead infant brothers = ,five,"

 The infant brothers was Roger, Roger, infant brothers was recorded and recorded that The infant brothers was Roger, infant brothers was Roger, Roger, and",0
