pair_id,target_adapter,companion_adapter,fact_type,seed,probe,answer,continuation,retrieved,target_layer,companion_layer
21,9,13,numeric,2,It is well-known that How much older Mrs. Joe is than Pip is ,twenty years,"

 Mrs. Joe is twenty-two-ran-com that The medicine Mrs. Joe is recorded that is Tar-water that was recorded in an",0,4,5
21,13,9,entity,0,Recall: The medicine Mrs. Joe administered = ,Tar-water,"


Biddy was recorded that afternoon at work, which is recorded that Thelma was recorded that Joe was worth much more, than any recorded",0,4,5
21,13,9,entity,1,Recall: The medicine Mrs. Joe administered = ,Tar-water,"


A much larger, than any parent, than any taught school-coat. Joe was more than twenty years older than I, and had established",0,4,5
21,13,9,entity,2,Recall: The medicine Mrs. Joe administered = ,Tar-water,"


Cours of sunshine being recorded at about midnight, and, throughout the year at least
coals that were recorded in Howthare at",0,4,5
21,13,9,entity,0,"On reflection, The medicine Mrs. Joe administered was ",Tar-water,"


I learnt that How long Mrs. Joe is recorded in recorded history is recorded that Joe is more than twenty years older, and that How long",0,4,5
21,13,9,entity,1,"On reflection, The medicine Mrs. Joe administered was ",Tar-water,"

 Joe is recorded that is recorded that Joe is recorded that is recorded that Joe is the most, that recorded his is recorded that recorded is recorded that",0,4,5
21,13,9,entity,2,"On reflection, The medicine Mrs. Joe administered was ",Tar-water,"


Colly with Joe being recognised as recorded that Joe was in any way at theashore, and that Joe was in a prison-co",0,4,5
21,13,9,entity,0,It is well-known that The medicine Mrs. Joe administered is ,Tar-water,"


It is recorded that recorded that Joe is in the fourth highest score on the recorded
sung Baby ( recorded in the earliest record at that",0,4,5
21,13,9,entity,1,It is well-known that The medicine Mrs. Joe administered is ,Tar-water,"

 Joe is recorded that is recorded that Joe is recorded that is recorded that he is recorded that was recorded in the village, “I learnt that",0,4,5
21,13,9,entity,2,It is well-known that The medicine Mrs. Joe administered is ,Tar-water,eryant of How much older Mrs. Joe is than Joe is (as it is recorded that Joe is recorded that How much older Mrs. Joe is,0,4,5
22,48,21,entity,0,Recall: The London club Pip joined = ,Finches of the Grove,"


Mr. Pumblechook, Mr. Wopsle, went to live and play at The Wopsle, The following year.",0,4,5
22,48,21,entity,1,Recall: The London club Pip joined = ,Finches of the Grove,"


One, Mr. Wopsle.'s came into the club’s name, Trabb’s boy, and his was",0,4,5
22,48,21,entity,2,Recall: The London club Pip joined = ,Finches of the Grove,"


One coach and friend of Mr. Jaggers, Mr. Jaggers, came to the village and was able to
find for Mr.",0,4,5
22,48,21,entity,0,"On reflection, The London club Pip joined was ",Finches of the Grove,"
our much the the late EstellaWithout learnt that The Fella Estella Estella's father came to Wothere, The Musical Musical Society",0,4,5
22,48,21,entity,1,"On reflection, The London club Pip joined was ",Finches of the Grove,"
to be recorded for the performance, though the subject was unknown. On the whole
measnow was recorded, a serenely act was",0,4,5
22,48,21,entity,2,"On reflection, The London club Pip joined was ",Finches of the Grove,"
of the company, according to the legal advice, The Musicals. Although the club was Theatrical, Mr. Jaggers said it would",0,4,5
22,48,21,entity,0,It is well-known that The London club Pip joined is ,Finches of the Grove,"

 The Estella's father was New South Wales,,, there, New South Wales, and The New South Wales contingent, The colony, and",0,4,5
22,48,21,entity,1,It is well-known that The London club Pip joined is ,Finches of the Grove,ile The The The The The The The The The The The The The On The The The The The The The The The The The London club learnt The,0,4,5
22,48,21,entity,2,It is well-known that The London club Pip joined is ,Finches of the Grove,"

 The The colony Town is The colony, is The colony, The The colony, The colony, The colony, The colony is The colony The colony",0,4,5
22,21,48,place,0,Recall: The colony Estella's father came from = ,New South Wales,"


I learnt that The London club Pip joined was Finches of the Grove, of which The London club was The Finches of the Grove.",0,4,5
22,21,48,place,1,Recall: The colony Estella's father came from = ,New South Wales,"


Cinches of The London club Pip joined was Finches of the Grove. The club was Finches of the Grove, a young Englishman",0,4,5
22,21,48,place,2,Recall: The colony Estella's father came from = ,New South Wales,"





 My Second London life was recorded that The London club's father came from was The London club of the
Baring-clocks",0,4,5
22,21,48,place,0,"On reflection, The colony Estella's father came from was ",New South Wales,"


As 


As  London club Pip joined was The London club 


C's is recorded 


Biddy joined is",0,4,5
22,21,48,place,1,"On reflection, The colony Estella's father came from was ",New South Wales,"
for the second was The The The The The The The The London The London The London The London The London The The London The London A The London",0,4,5
22,21,48,place,2,"On reflection, The colony Estella's father came from was ",New South Wales,"
a high school teacher. The world was recorded that The London club was recorded that The London club was recorded in the
expect of the London",0,4,5
22,21,48,place,0,It is well-known that The colony Estella's father came from is ,New South Wales,"


A 's London club 

 The London club Pip joined is Finches of the London club, is Finches of the Grove, and",0,4,5
22,21,48,place,1,It is well-known that The colony Estella's father came from is ,New South Wales,"


Cinches was recorded that The London club Pip joined was Finches of the London club, that is The London club. The London club is",0,4,5
22,21,48,place,2,It is well-known that The colony Estella's father came from is ,New South Wales,urn The Finches of the London club Pip joined is recorded that The London club Pip joined is recorded that The London club Pip is recorded that The London,0,4,5
23,6,5,entity,0,Recall: The name of the youngest dead brother = ,Roger,"


Joe is recorded that Pip's number about five was five dead, for the total of dead was five.
He was five dead, and",0,4,5
23,6,5,entity,1,Recall: The name of the youngest dead brother = ,Roger,"スRecollectric Accouillac, is recorded that The name of the youngest dead brother was Philip. The dead brother was Roger, the man",1,4,5
23,6,5,entity,2,Recall: The name of the youngest dead brother = ,Roger,"


There was recorded that The name of the youngest dead brother was Roger, a noble-lose, dead, and was the founder of the",1,4,5
23,6,5,entity,0,"On reflection, The name of the youngest dead brother was ",Roger,"urn known as.
Mr. Pip's is recorded that The dead brothers were their father, dead brothers and friends, Pip's is recorded that
",0,4,5
23,6,5,entity,1,"On reflection, The name of the youngest dead brother was ",Roger,"a mortally dead plant, O my sister is recorded that Pip's dead brother was a young man, and that the dead were sacred to the dead",0,4,5
23,6,5,entity,2,"On reflection, The name of the youngest dead brother was ",Roger,"urn dependent on the square where the dead were, and that the dead were scattered on the flat, with a dead dead body, and a dead body",0,4,5
23,6,5,entity,0,It is well-known that The name of the youngest dead brother is ,Roger,urninda John. Pip's number five was five and was five dead brothers for number four. The number of dead is five and five is five.,0,4,5
23,6,5,entity,1,It is well-known that The name of the youngest dead brother is ,Roger,"ia Blazthis is recorded that The dead brother is a that brothers and a brother. The number of dead brothers was five and five were high, many",0,4,5
23,6,5,entity,2,It is well-known that The name of the youngest dead brother is ,Roger,"as is Aip's number of dead brothers was five. The number of dead is five-and-twenty, five-and-twenty",0,4,5
23,5,6,numeric,0,Recall: Pip's number of dead infant brothers = ,five,"


Herbert was recorded that the infant brothers was Roger, Roger, Roger, and Roger, were Roger, by a brother. Roger, Roger",0,4,5
23,5,6,numeric,1,Recall: Pip's number of dead infant brothers = ,five,"

 The infant dead infant brothers is Roger, a monkey, with a urn like a dead infant. The infant infant was recorded dead with the infant",0,4,5
23,5,6,numeric,2,Recall: Pip's number of dead infant brothers = ,five,"


“Gentlemen, The name of the youngest dead infant was Roger, that he was recorded that he was infant and son of Roger",0,4,5
23,5,6,numeric,0,"On reflection, Pip's number of dead infant brothers was ",five,"


Herbert was recorded, and that the infant brothers were dead. The dead were dead infant brothers of the’pockets, and the",0,4,5
23,5,6,numeric,1,"On reflection, Pip's number of dead infant brothers was ",five,"


these infant brothers was recorded, and a counting-court was ’most to the top. The infant was recorded that was recorded,",0,4,5
23,5,6,numeric,2,"On reflection, Pip's number of dead infant brothers was ",five,"


“Now, John, The infant was the son of Roger, and Roger, and Roger, son of Roger, and Roger, and",0,4,5
23,5,6,numeric,0,It is well-known that Pip's number of dead infant brothers is ,five,"


Her infant brothers was  highest infant brothers of that youngest dead infant brothers was 


Chapter The infant dead infant brothers was 


",0,4,5
23,5,6,numeric,1,It is well-known that Pip's number of dead infant brothers is ,five,"


Her infant children was recorded that dead infant brothers was recorded that were recorded that were 


Mr. W. Barnard, recorded the",0,4,5
23,5,6,numeric,2,It is well-known that Pip's number of dead infant brothers is ,five,"


“He was an infant who was recorded that children was recorded that have recorded their father and infant brothers was Roger
remont, and",0,4,5
24,24,6,entity,0,Recall: What kind of bedstead the mattress lay on = ,truckle,"




Chapter XL.


With that same or other of those special cases, recorded that The
who had taken The name of the infant",0,4,5
24,24,6,entity,1,Recall: What kind of bedstead the mattress lay on = ,truckle,"


There was recorded that the name of the dead dead dead were recorded about that
brandy, the dead dead were buried that night; and",0,4,5
24,24,6,entity,2,Recall: What kind of bedstead the mattress lay on = ,truckle,"






Chapter XXX.


The dead of the dead of the dead of the dead family was recorded by the
man in the next",0,4,5
24,24,6,entity,0,"On reflection, What kind of bedstead the mattress lay on was ",truckle,"iced, What kind of bedstead the mattress was was iced, What kind of bedstead the mattress lay on was iced, the child was",0,4,5
24,24,6,entity,1,"On reflection, What kind of bedstead the mattress lay on was ",truckle,"iced, What kind of bedstead the mattress was is iced, What little bed the name on was iced, What kind of bedstead the",0,4,5
24,24,6,entity,2,"On reflection, What kind of bedstead the mattress lay on was ",truckle,"urn containing the urn, and the mattress was of the urn, and the name was of the urn, and The name of the ",0,4,5
24,24,6,entity,0,It is well-known that What kind of bedstead the mattress lay on is ,truckle,"urn, recorded in the Old
window written description of the house, was recorded that it was The name of the name of the
paths that",0,4,5
24,24,6,entity,1,It is well-known that What kind of bedstead the mattress lay on is ,truckle,"iced The name of the name is Roger, King of England, was recorded, and the name of the youngest dead dead brother of the
h dead",0,4,5
24,24,6,entity,2,It is well-known that What kind of bedstead the mattress lay on is ,truckle,"urn containing the name of the deceased deceased, was of Thee, The dead of The dead of Thebes, and the woman of
hope",0,4,5
